manufacturer,model,month,wiki_slug,wiki_pageviews,wiki_sov,social_score
Mercedes-Benz,G36 AMG,2024-08,Mercedes-AMG,29237,0.005576,54.36
Mercedes-Benz,G36 AMG,2024-09,Mercedes-AMG,28792,0.00565,54.06
Mercedes-Benz,G36 AMG,2024-10,Mercedes-AMG,30374,0.005597,55.3
Mercedes-Benz,G36 AMG,2024-11,Mercedes-AMG,29001,0.005806,54.75
Mercedes-Benz,G36 AMG,2024-12,Mercedes-AMG,30466,0.005784,55.9
Mercedes-Benz,G36 AMG,2025-01,Mercedes-AMG,28564,0.005519,53.54
Mercedes-Benz,G36 AMG,2025-02,Mercedes-AMG,24883,0.005421,50.51
Mercedes-Benz,G36 AMG,2025-03,Mercedes-AMG,30273,0.005133,54.28
Mercedes-Benz,G36 AMG,2025-04,Mercedes-AMG,31190,0.005219,55.49
Mercedes-Benz,G36 AMG,2025-05,Mercedes-AMG,29314,0.005221,53.88
Mercedes-Benz,G36 AMG,2025-06,Mercedes-AMG,34463,0.0061,59.24
Mercedes-Benz,G36 AMG,2025-07,Mercedes-AMG,32154,0.006139,58.01
Mercedes-Benz,G36 AMG,2025-08,Mercedes-AMG,32951,0.005712,57.61
Mercedes-Benz,G36 AMG,2025-09,Mercedes-AMG,30861,0.005799,56.39
Mercedes-Benz,G36 AMG,2025-10,Mercedes-AMG,30568,0.005722,55.86
Mercedes-Benz,G36 AMG,2025-11,Mercedes-AMG,31182,0.005925,56.93
Mercedes-Benz,G36 AMG,2025-12,Mercedes-AMG,29610,0.005708,54.98
Mercedes-Benz,G36 AMG,2026-01,Mercedes-AMG,30693,0.005895,56.39
Mercedes-Benz,G36 AMG,2026-02,Mercedes-AMG,29071,0.006003,55.25
Mercedes-Benz,G36 AMG,2026-03,Mercedes-AMG,37626,0.006832,61.72
Mercedes-Benz,G36 AMG,2026-04,Mercedes-AMG,30800,0.006361,57.34
Mercedes-Benz,G36 AMG,2026-05,Mercedes-AMG,34969,0.006454,60.1
Mercedes-Benz,G36 AMG,2026-06,Mercedes-AMG,26940,0.006186,53.9
Mercedes-Benz,G55 AMG,2024-07,Mercedes-AMG,32324,0.006021,57.98
Mercedes-Benz,G55 AMG,2024-08,Mercedes-AMG,29237,0.005576,54.36
Mercedes-Benz,G55 AMG,2024-09,Mercedes-AMG,28792,0.00565,54.06
Mercedes-Benz,G55 AMG,2024-10,Mercedes-AMG,30374,0.005597,55.3
Mercedes-Benz,G55 AMG,2024-11,Mercedes-AMG,29001,0.005806,54.75
Mercedes-Benz,G55 AMG,2024-12,Mercedes-AMG,30466,0.005784,55.9
Mercedes-Benz,G55 AMG,2025-01,Mercedes-AMG,28564,0.005519,53.54
Mercedes-Benz,G55 AMG,2025-02,Mercedes-AMG,24883,0.005421,50.51
Mercedes-Benz,G55 AMG,2025-03,Mercedes-AMG,30273,0.005133,54.28
Mercedes-Benz,G55 AMG,2025-04,Mercedes-AMG,31190,0.005219,55.49
Mercedes-Benz,G55 AMG,2025-05,Mercedes-AMG,29314,0.005221,53.88
Mercedes-Benz,G55 AMG,2025-06,Mercedes-AMG,34463,0.0061,59.24
Mercedes-Benz,G55 AMG,2025-07,Mercedes-AMG,32154,0.006139,58.01
Mercedes-Benz,G55 AMG,2025-08,Mercedes-AMG,32951,0.005712,57.61
Mercedes-Benz,G55 AMG,2025-09,Mercedes-AMG,30861,0.005799,56.39
Mercedes-Benz,G55 AMG,2025-10,Mercedes-AMG,30568,0.005722,55.86
Mercedes-Benz,G55 AMG,2025-11,Mercedes-AMG,31182,0.005925,56.93
Mercedes-Benz,G55 AMG,2025-12,Mercedes-AMG,29610,0.005708,54.98
Mercedes-Benz,G55 AMG,2026-01,Mercedes-AMG,30693,0.005895,56.39
Mercedes-Benz,G55 AMG,2026-02,Mercedes-AMG,29071,0.006003,55.25
Mercedes-Benz,G55 AMG,2026-03,Mercedes-AMG,37626,0.006832,61.72
Mercedes-Benz,G55 AMG,2026-04,Mercedes-AMG,30800,0.006361,57.34
Mercedes-Benz,G55 AMG,2026-05,Mercedes-AMG,34969,0.006454,60.1
Mercedes-Benz,G55 AMG,2026-06,Mercedes-AMG,26940,0.006186,53.9
Mercedes-Benz,G63,2024-07,Mercedes-AMG_G_63_6x6,8275,0.001541,22.32
Mercedes-Benz,G63,2024-08,Mercedes-AMG_G_63_6x6,9289,0.001772,24.37
Mercedes-Benz,G63,2024-09,Mercedes-AMG_G_63_6x6,10054,0.001973,25.93
Mercedes-Benz,G63,2024-10,Mercedes-AMG_G_63_6x6,9329,0.001719,24.34
Mercedes-Benz,G63,2024-11,Mercedes-AMG_G_63_6x6,9132,0.001828,24.27
Mercedes-Benz,G63,2024-12,Mercedes-AMG_G_63_6x6,9491,0.001802,24.79
Mercedes-Benz,G63,2025-01,Mercedes-AMG_G_63_6x6,10686,0.002065,27.15
Mercedes-Benz,G63,2025-02,Mercedes-AMG_G_63_6x6,10052,0.00219,26.29
Mercedes-Benz,G63,2025-03,Mercedes-AMG_G_63_6x6,9871,0.001674,25.12
Mercedes-Benz,G63,2025-04,Mercedes-AMG_G_63_6x6,9103,0.001523,23.61
Mercedes-Benz,G63,2025-05,Mercedes-AMG_G_63_6x6,9725,0.001732,25.0
Mercedes-Benz,G63,2025-06,Mercedes-AMG_G_63_6x6,8900,0.001575,23.43
Mercedes-Benz,G63,2025-07,Mercedes-AMG_G_63_6x6,8539,0.00163,23.0
Mercedes-Benz,G63,2025-08,Mercedes-AMG_G_63_6x6,11540,0.002,28.46
Mercedes-Benz,G63,2025-09,Mercedes-AMG_G_63_6x6,13954,0.002622,32.86
Mercedes-Benz,G63,2025-10,Mercedes-AMG_G_63_6x6,8663,0.001621,23.12
Mercedes-Benz,G63,2025-11,Mercedes-AMG_G_63_6x6,9083,0.001726,24.0
Mercedes-Benz,G63,2025-12,Mercedes-AMG_G_63_6x6,8870,0.00171,23.65
Mercedes-Benz,G63,2026-01,Mercedes-AMG_G_63_6x6,9545,0.001833,24.9
Mercedes-Benz,G63,2026-02,Mercedes-AMG_G_63_6x6,8592,0.001774,23.35
Mercedes-Benz,G63,2026-03,Mercedes-AMG_G_63_6x6,6909,0.001255,18.93
Mercedes-Benz,G63,2026-04,Mercedes-AMG_G_63_6x6,6524,0.001347,18.1
Mercedes-Benz,G63,2026-05,Mercedes-AMG_G_63_6x6,6703,0.001237,18.35
Mercedes-Benz,G63,2026-06,Mercedes-AMG_G_63_6x6,5957,0.001368,16.65
Mercedes-Benz,G63 12,2024-07,Mercedes-Benz_G-Class,70024,0.013043,75.06
Mercedes-Benz,G63 12,2024-08,Mercedes-Benz_G-Class,75203,0.014344,76.02
Mercedes-Benz,G63 12,2024-09,Mercedes-Benz_G-Class,71115,0.013955,75.61
Mercedes-Benz,G63 12,2024-10,Mercedes-Benz_G-Class,81661,0.015046,76.72
Mercedes-Benz,G63 12,2024-11,Mercedes-Benz_G-Class,75715,0.015159,76.5
Mercedes-Benz,G63 12,2024-12,Mercedes-Benz_G-Class,80035,0.015194,76.75
Mercedes-Benz,G63 12,2025-01,Mercedes-Benz_G-Class,83718,0.016176,77.53
Mercedes-Benz,G63 12,2025-02,Mercedes-Benz_G-Class,71839,0.015652,76.67
Mercedes-Benz,G63 12,2025-03,Mercedes-Benz_G-Class,93382,0.015833,77.72
Mercedes-Benz,G63 12,2025-04,Mercedes-Benz_G-Class,99502,0.01665,78.26
Mercedes-Benz,G63 12,2025-05,Mercedes-Benz_G-Class,93186,0.016596,78.09
Mercedes-Benz,G63 12,2025-06,Mercedes-Benz_G-Class,95486,0.016901,78.27
Mercedes-Benz,G63 12,2025-07,Mercedes-Benz_G-Class,68305,0.013042,74.92
Mercedes-Benz,G63 12,2025-08,Mercedes-Benz_G-Class,83813,0.014529,76.54
Mercedes-Benz,G63 12,2025-09,Mercedes-Benz_G-Class,77364,0.014538,76.22
Mercedes-Benz,G63 12,2025-10,Mercedes-Benz_G-Class,73846,0.013822,75.69
Mercedes-Benz,G63 12,2025-11,Mercedes-Benz_G-Class,75402,0.014328,76.01
Mercedes-Benz,G63 12,2025-12,Mercedes-Benz_G-Class,79621,0.01535,76.81
Mercedes-Benz,G63 12,2026-01,Mercedes-Benz_G-Class,79929,0.015351,76.83
Mercedes-Benz,G63 12,2026-02,Mercedes-Benz_G-Class,74186,0.015318,76.52
Mercedes-Benz,G63 12,2026-03,Mercedes-Benz_G-Class,68702,0.012475,74.6
Mercedes-Benz,G63 12,2026-04,Mercedes-Benz_G-Class,66290,0.013691,75.07
Mercedes-Benz,G63 12,2026-05,Mercedes-Benz_G-Class,65264,0.012045,74.08
Mercedes-Benz,G63 12,2026-06,Mercedes-Benz_G-Class,56783,0.013039,73.65
Mercedes-Benz,G63 AMG,2024-07,Mercedes-AMG_G_63_6x6,8275,0.001541,22.32
Mercedes-Benz,G63 AMG,2024-08,Mercedes-AMG_G_63_6x6,9289,0.001772,24.37
Mercedes-Benz,G63 AMG,2024-09,Mercedes-AMG_G_63_6x6,10054,0.001973,25.93
Mercedes-Benz,G63 AMG,2024-10,Mercedes-AMG_G_63_6x6,9329,0.001719,24.34
Mercedes-Benz,G63 AMG,2024-11,Mercedes-AMG_G_63_6x6,9132,0.001828,24.27
Mercedes-Benz,G63 AMG,2024-12,Mercedes-AMG_G_63_6x6,9491,0.001802,24.79
Mercedes-Benz,G63 AMG,2025-01,Mercedes-AMG_G_63_6x6,10686,0.002065,27.15
Mercedes-Benz,G63 AMG,2025-02,Mercedes-AMG_G_63_6x6,10052,0.00219,26.29
Mercedes-Benz,G63 AMG,2025-03,Mercedes-AMG_G_63_6x6,9871,0.001674,25.12
Mercedes-Benz,G63 AMG,2025-04,Mercedes-AMG_G_63_6x6,9103,0.001523,23.61
Mercedes-Benz,G63 AMG,2025-05,Mercedes-AMG_G_63_6x6,9725,0.001732,25.0
Mercedes-Benz,G63 AMG,2025-06,Mercedes-AMG_G_63_6x6,8900,0.001575,23.43
Mercedes-Benz,G63 AMG,2025-07,Mercedes-AMG_G_63_6x6,8539,0.00163,23.0
Mercedes-Benz,G63 AMG,2025-08,Mercedes-AMG_G_63_6x6,11540,0.002,28.46
Mercedes-Benz,G63 AMG,2025-09,Mercedes-AMG_G_63_6x6,13954,0.002622,32.86
Mercedes-Benz,G63 AMG,2025-10,Mercedes-AMG_G_63_6x6,8663,0.001621,23.12
Mercedes-Benz,G63 AMG,2025-11,Mercedes-AMG_G_63_6x6,9083,0.001726,24.0
Mercedes-Benz,G63 AMG,2025-12,Mercedes-AMG_G_63_6x6,8870,0.00171,23.65
Mercedes-Benz,G63 AMG,2026-01,Mercedes-AMG_G_63_6x6,9545,0.001833,24.9
Mercedes-Benz,G63 AMG,2026-02,Mercedes-AMG_G_63_6x6,8592,0.001774,23.35
Mercedes-Benz,G63 AMG,2026-03,Mercedes-AMG_G_63_6x6,6909,0.001255,18.93
Mercedes-Benz,G63 AMG,2026-04,Mercedes-AMG_G_63_6x6,6524,0.001347,18.1
Mercedes-Benz,G63 AMG,2026-05,Mercedes-AMG_G_63_6x6,6703,0.001237,18.35
Mercedes-Benz,G63 AMG,2026-06,Mercedes-AMG_G_63_6x6,5957,0.001368,16.65
Mercedes-Benz,G63 AMG 9,2024-07,Mercedes-AMG,32324,0.006021,57.98
Mercedes-Benz,G63 AMG 9,2024-08,Mercedes-AMG,29237,0.005576,54.36
Mercedes-Benz,G63 AMG 9,2024-09,Mercedes-AMG,28792,0.00565,54.06
Mercedes-Benz,G63 AMG 9,2024-10,Mercedes-AMG,30374,0.005597,55.3
Mercedes-Benz,G63 AMG 9,2024-11,Mercedes-AMG,29001,0.005806,54.75
Mercedes-Benz,G63 AMG 9,2024-12,Mercedes-AMG,30466,0.005784,55.9
Mercedes-Benz,G63 AMG 9,2025-01,Mercedes-AMG,28564,0.005519,53.54
Mercedes-Benz,G63 AMG 9,2025-02,Mercedes-AMG,24883,0.005421,50.51
Mercedes-Benz,G63 AMG 9,2025-03,Mercedes-AMG,30273,0.005133,54.28
Mercedes-Benz,G63 AMG 9,2025-04,Mercedes-AMG,31190,0.005219,55.49
Mercedes-Benz,G63 AMG 9,2025-05,Mercedes-AMG,29314,0.005221,53.88
Mercedes-Benz,G63 AMG 9,2025-06,Mercedes-AMG,34463,0.0061,59.24
Mercedes-Benz,G63 AMG 9,2025-07,Mercedes-AMG,32154,0.006139,58.01
Mercedes-Benz,G63 AMG 9,2025-08,Mercedes-AMG,32951,0.005712,57.61
Mercedes-Benz,G63 AMG 9,2025-09,Mercedes-AMG,30861,0.005799,56.39
Mercedes-Benz,G63 AMG 9,2025-10,Mercedes-AMG,30568,0.005722,55.86
Mercedes-Benz,G63 AMG 9,2025-11,Mercedes-AMG,31182,0.005925,56.93
Mercedes-Benz,G63 AMG 9,2025-12,Mercedes-AMG,29610,0.005708,54.98
Mercedes-Benz,G63 AMG 9,2026-01,Mercedes-AMG,30693,0.005895,56.39
Mercedes-Benz,G63 AMG 9,2026-02,Mercedes-AMG,29071,0.006003,55.25
Mercedes-Benz,G63 AMG 9,2026-03,Mercedes-AMG,37626,0.006832,61.72
Mercedes-Benz,G63 AMG 9,2026-04,Mercedes-AMG,30800,0.006361,57.34
Mercedes-Benz,G63 AMG 9,2026-05,Mercedes-AMG,34969,0.006454,60.1
Mercedes-Benz,G63 AMG 9,2026-06,Mercedes-AMG,26940,0.006186,53.9
Mercedes-Benz,G65,2024-07,Mercedes-AMG_G_65,4163,0.000775,11.71
Mercedes-Benz,G65,2024-08,Mercedes-AMG_G_65,4475,0.000854,12.61
Mercedes-Benz,G65,2024-09,Mercedes-AMG_G_65,4923,0.000966,13.82
Mercedes-Benz,G65,2024-10,Mercedes-AMG_G_65,5412,0.000997,14.84
Mercedes-Benz,G65,2024-11,Mercedes-AMG_G_65,4648,0.000931,13.14
Mercedes-Benz,G65,2024-12,Mercedes-AMG_G_65,4490,0.000852,12.65
Mercedes-Benz,G65,2025-01,Mercedes-AMG_G_65,4545,0.000878,12.81
Mercedes-Benz,G65,2025-02,Mercedes-AMG_G_65,3936,0.000858,11.24
Mercedes-Benz,G65,2025-03,Mercedes-AMG_G_65,4202,0.000712,11.72
Mercedes-Benz,G65,2025-04,Mercedes-AMG_G_65,4675,0.000782,12.96
Mercedes-Benz,G65,2025-05,Mercedes-AMG_G_65,3689,0.000657,10.33
Mercedes-Benz,G65,2025-06,Mercedes-AMG_G_65,3343,0.000592,9.39
Mercedes-Benz,G65,2025-07,Mercedes-AMG_G_65,3446,0.000658,9.71
Mercedes-Benz,G65,2025-08,Mercedes-AMG_G_65,4016,0.000696,11.2
Mercedes-Benz,G65,2025-09,Mercedes-AMG_G_65,3570,0.000671,10.03
Mercedes-Benz,G65,2025-10,Mercedes-AMG_G_65,3620,0.000678,10.17
Mercedes-Benz,G65,2025-11,Mercedes-AMG_G_65,3742,0.000711,10.57
Mercedes-Benz,G65,2025-12,Mercedes-AMG_G_65,3632,0.0007,10.23
Mercedes-Benz,G65,2026-01,Mercedes-AMG_G_65,3425,0.000658,9.67
Mercedes-Benz,G65,2026-02,Mercedes-AMG_G_65,2795,0.000577,8.09
Mercedes-Benz,G65,2026-03,Mercedes-AMG_G_65,2610,0.000474,7.49
Mercedes-Benz,G65,2026-04,Mercedes-AMG_G_65,2454,0.000507,7.13
Mercedes-Benz,G65,2026-05,Mercedes-AMG_G_65,2625,0.000484,7.56
Mercedes-Benz,G65,2026-06,Mercedes-AMG_G_65,2350,0.00054,6.88
Mercedes-Benz,GL & GLS-Class,2024-07,Mercedes-Benz_GLS,12585,0.002344,30.54
Mercedes-Benz,GL & GLS-Class,2024-08,Mercedes-Benz_GLS,13088,0.002496,31.48
Mercedes-Benz,GL & GLS-Class,2024-09,Mercedes-Benz_GLS,12551,0.002463,30.65
Mercedes-Benz,GL & GLS-Class,2024-10,Mercedes-Benz_GLS,12464,0.002297,30.3
Mercedes-Benz,GL & GLS-Class,2024-11,Mercedes-Benz_GLS,11482,0.002299,28.84
Mercedes-Benz,GL & GLS-Class,2024-12,Mercedes-Benz_GLS,12770,0.002424,30.94
Mercedes-Benz,GL & GLS-Class,2025-01,Mercedes-Benz_GLS,12747,0.002463,30.96
Mercedes-Benz,GL & GLS-Class,2025-02,Mercedes-Benz_GLS,10866,0.002367,27.9
Mercedes-Benz,GL & GLS-Class,2025-03,Mercedes-Benz_GLS,13714,0.002325,32.13
Mercedes-Benz,GL & GLS-Class,2025-04,Mercedes-Benz_GLS,13839,0.002316,32.28
Mercedes-Benz,GL & GLS-Class,2025-05,Mercedes-Benz_GLS,13257,0.002361,31.53
Mercedes-Benz,GL & GLS-Class,2025-06,Mercedes-Benz_GLS,12663,0.002241,30.51
Mercedes-Benz,GL & GLS-Class,2025-07,Mercedes-Benz_GLS,11510,0.002198,28.74
Mercedes-Benz,GL & GLS-Class,2025-08,Mercedes-Benz_GLS,13321,0.002309,31.51
Mercedes-Benz,GL & GLS-Class,2025-09,Mercedes-Benz_GLS,12030,0.002261,29.62
Mercedes-Benz,GL & GLS-Class,2025-10,Mercedes-Benz_GLS,11605,0.002172,28.87
Mercedes-Benz,GL & GLS-Class,2025-11,Mercedes-Benz_GLS,12941,0.002459,31.21
Mercedes-Benz,GL & GLS-Class,2025-12,Mercedes-Benz_GLS,12259,0.002363,30.09
Mercedes-Benz,GL & GLS-Class,2026-01,Mercedes-Benz_GLS,13363,0.002566,31.93
Mercedes-Benz,GL & GLS-Class,2026-02,Mercedes-Benz_GLS,12800,0.002643,31.24
Mercedes-Benz,GL & GLS-Class,2026-03,Mercedes-Benz_GLS,11923,0.002165,29.29
Mercedes-Benz,GL & GLS-Class,2026-04,Mercedes-Benz_GLS,13430,0.002774,32.23
Mercedes-Benz,GL & GLS-Class,2026-05,Mercedes-Benz_GLS,12151,0.002243,29.73
Mercedes-Benz,GL & GLS-Class,2026-06,Mercedes-Benz_GLS,10130,0.002326,26.62
Mercedes-Benz,GL63 AMG,2024-07,Mercedes-AMG,32324,0.006021,57.98
Mercedes-Benz,GL63 AMG,2024-08,Mercedes-AMG,29237,0.005576,54.36
Mercedes-Benz,GL63 AMG,2024-09,Mercedes-AMG,28792,0.00565,54.06
Mercedes-Benz,GL63 AMG,2024-10,Mercedes-AMG,30374,0.005597,55.3
Mercedes-Benz,GL63 AMG,2024-11,Mercedes-AMG,29001,0.005806,54.75
Mercedes-Benz,GL63 AMG,2024-12,Mercedes-AMG,30466,0.005784,55.9
Mercedes-Benz,GL63 AMG,2025-01,Mercedes-AMG,28564,0.005519,53.54
Mercedes-Benz,GL63 AMG,2025-02,Mercedes-AMG,24883,0.005421,50.51
Mercedes-Benz,GL63 AMG,2025-03,Mercedes-AMG,30273,0.005133,54.28
Mercedes-Benz,GL63 AMG,2025-04,Mercedes-AMG,31190,0.005219,55.49
Mercedes-Benz,GL63 AMG,2025-05,Mercedes-AMG,29314,0.005221,53.88
Mercedes-Benz,GL63 AMG,2025-06,Mercedes-AMG,34463,0.0061,59.24
Mercedes-Benz,GL63 AMG,2025-07,Mercedes-AMG,32154,0.006139,58.01
Mercedes-Benz,GL63 AMG,2025-08,Mercedes-AMG,32951,0.005712,57.61
Mercedes-Benz,GL63 AMG,2025-09,Mercedes-AMG,30861,0.005799,56.39
Mercedes-Benz,GL63 AMG,2025-10,Mercedes-AMG,30568,0.005722,55.86
Mercedes-Benz,GL63 AMG,2025-11,Mercedes-AMG,31182,0.005925,56.93
Mercedes-Benz,GL63 AMG,2025-12,Mercedes-AMG,29610,0.005708,54.98
Mercedes-Benz,GL63 AMG,2026-01,Mercedes-AMG,30693,0.005895,56.39
Mercedes-Benz,GL63 AMG,2026-02,Mercedes-AMG,29071,0.006003,55.25
Mercedes-Benz,GL63 AMG,2026-03,Mercedes-AMG,37626,0.006832,61.72
Mercedes-Benz,GL63 AMG,2026-04,Mercedes-AMG,30800,0.006361,57.34
Mercedes-Benz,GL63 AMG,2026-05,Mercedes-AMG,34969,0.006454,60.1
Mercedes-Benz,GL63 AMG,2026-06,Mercedes-AMG,26940,0.006186,53.9
Mercedes-Benz,GLA45 AMG,2024-07,Mercedes-AMG,32324,0.006021,57.98
Mercedes-Benz,GLA45 AMG,2024-08,Mercedes-AMG,29237,0.005576,54.36
Mercedes-Benz,GLA45 AMG,2024-09,Mercedes-AMG,28792,0.00565,54.06
Mercedes-Benz,GLA45 AMG,2024-10,Mercedes-AMG,30374,0.005597,55.3
Mercedes-Benz,GLA45 AMG,2024-11,Mercedes-AMG,29001,0.005806,54.75
Mercedes-Benz,GLA45 AMG,2024-12,Mercedes-AMG,30466,0.005784,55.9
Mercedes-Benz,GLA45 AMG,2025-01,Mercedes-AMG,28564,0.005519,53.54
Mercedes-Benz,GLA45 AMG,2025-02,Mercedes-AMG,24883,0.005421,50.51
Mercedes-Benz,GLA45 AMG,2025-03,Mercedes-AMG,30273,0.005133,54.28
Mercedes-Benz,GLA45 AMG,2025-04,Mercedes-AMG,31190,0.005219,55.49
Mercedes-Benz,GLA45 AMG,2025-05,Mercedes-AMG,29314,0.005221,53.88
Mercedes-Benz,GLA45 AMG,2025-06,Mercedes-AMG,34463,0.0061,59.24
Mercedes-Benz,GLA45 AMG,2025-07,Mercedes-AMG,32154,0.006139,58.01
Mercedes-Benz,GLA45 AMG,2025-08,Mercedes-AMG,32951,0.005712,57.61
Mercedes-Benz,GLA45 AMG,2025-09,Mercedes-AMG,30861,0.005799,56.39
Mercedes-Benz,GLA45 AMG,2025-10,Mercedes-AMG,30568,0.005722,55.86
Mercedes-Benz,GLA45 AMG,2025-11,Mercedes-AMG,31182,0.005925,56.93
Mercedes-Benz,GLA45 AMG,2025-12,Mercedes-AMG,29610,0.005708,54.98
Mercedes-Benz,GLA45 AMG,2026-01,Mercedes-AMG,30693,0.005895,56.39
Mercedes-Benz,GLA45 AMG,2026-02,Mercedes-AMG,29071,0.006003,55.25
Mercedes-Benz,GLA45 AMG,2026-03,Mercedes-AMG,37626,0.006832,61.72
Mercedes-Benz,GLA45 AMG,2026-04,Mercedes-AMG,30800,0.006361,57.34
Mercedes-Benz,GLA45 AMG,2026-05,Mercedes-AMG,34969,0.006454,60.1
Mercedes-Benz,GLA45 AMG,2026-06,Mercedes-AMG,26940,0.006186,53.9
Mercedes-Benz,GLC 63 AMG,2024-07,Mercedes-Benz_GLC,23006,0.004285,47.02
Mercedes-Benz,GLC 63 AMG,2024-08,Mercedes-Benz_GLC,23470,0.004476,47.72
Mercedes-Benz,GLC 63 AMG,2024-09,Mercedes-Benz_GLC,22793,0.004473,46.94
Mercedes-Benz,GLC 63 AMG,2024-10,Mercedes-Benz_GLC,29942,0.005517,54.75
Mercedes-Benz,GLC 63 AMG,2024-11,Mercedes-Benz_GLC,23387,0.004682,48.03
Mercedes-Benz,GLC 63 AMG,2024-12,Mercedes-Benz_GLC,23104,0.004386,47.24
Mercedes-Benz,GLC 63 AMG,2025-01,Mercedes-Benz_GLC,25851,0.004995,50.69
Mercedes-Benz,GLC 63 AMG,2025-02,Mercedes-Benz_GLC,24077,0.005246,49.52
Mercedes-Benz,GLC 63 AMG,2025-03,Mercedes-Benz_GLC,35724,0.006057,59.8
Mercedes-Benz,GLC 63 AMG,2025-04,Mercedes-Benz_GLC,32712,0.005474,56.93
Mercedes-Benz,GLC 63 AMG,2025-05,Mercedes-Benz_GLC,29131,0.005188,53.58
Mercedes-Benz,GLC 63 AMG,2025-06,Mercedes-Benz_GLC,23164,0.0041,46.95
Mercedes-Benz,GLC 63 AMG,2025-07,Mercedes-Benz_GLC,24841,0.004743,49.34
Mercedes-Benz,GLC 63 AMG,2025-08,Mercedes-Benz_GLC,27992,0.004852,52.0
Mercedes-Benz,GLC 63 AMG,2025-09,Mercedes-Benz_GLC,30856,0.005799,56.35
Mercedes-Benz,GLC 63 AMG,2025-10,Mercedes-Benz_GLC,27934,0.005229,52.59
Mercedes-Benz,GLC 63 AMG,2025-11,Mercedes-Benz_GLC,28668,0.005448,53.52
Mercedes-Benz,GLC 63 AMG,2025-12,Mercedes-Benz_GLC,28297,0.005455,53.22
Mercedes-Benz,GLC 63 AMG,2026-01,Mercedes-Benz_GLC,29356,0.005638,54.66
Mercedes-Benz,GLC 63 AMG,2026-02,Mercedes-Benz_GLC,27842,0.005749,53.52
Mercedes-Benz,GLC 63 AMG,2026-03,Mercedes-Benz_GLC,25713,0.004669,50.09
Mercedes-Benz,GLC 63 AMG,2026-04,Mercedes-Benz_GLC,25298,0.005225,50.7
Mercedes-Benz,GLC 63 AMG,2026-05,Mercedes-Benz_GLC,24126,0.004453,48.17
Mercedes-Benz,GLC 63 AMG,2026-06,Mercedes-Benz_GLC,20467,0.0047,44.81
Mercedes-Benz,GLC300,2024-07,Mercedes-Benz_GLC,23006,0.004285,47.02
Mercedes-Benz,GLC300,2024-08,Mercedes-Benz_GLC,23470,0.004476,47.72
Mercedes-Benz,GLC300,2024-09,Mercedes-Benz_GLC,22793,0.004473,46.94
Mercedes-Benz,GLC300,2024-10,Mercedes-Benz_GLC,29942,0.005517,54.75
Mercedes-Benz,GLC300,2024-11,Mercedes-Benz_GLC,23387,0.004682,48.03
Mercedes-Benz,GLC300,2024-12,Mercedes-Benz_GLC,23104,0.004386,47.24
Mercedes-Benz,GLC300,2025-01,Mercedes-Benz_GLC,25851,0.004995,50.69
Mercedes-Benz,GLC300,2025-02,Mercedes-Benz_GLC,24077,0.005246,49.52
Mercedes-Benz,GLC300,2025-03,Mercedes-Benz_GLC,35724,0.006057,59.8
Mercedes-Benz,GLC300,2025-04,Mercedes-Benz_GLC,32712,0.005474,56.93
Mercedes-Benz,GLC300,2025-05,Mercedes-Benz_GLC,29131,0.005188,53.58
Mercedes-Benz,GLC300,2025-06,Mercedes-Benz_GLC,23164,0.0041,46.95
Mercedes-Benz,GLC300,2025-07,Mercedes-Benz_GLC,24841,0.004743,49.34
Mercedes-Benz,GLC300,2025-08,Mercedes-Benz_GLC,27992,0.004852,52.0
Mercedes-Benz,GLC300,2025-09,Mercedes-Benz_GLC,30856,0.005799,56.35
Mercedes-Benz,GLC300,2025-10,Mercedes-Benz_GLC,27934,0.005229,52.59
Mercedes-Benz,GLC300,2025-11,Mercedes-Benz_GLC,28668,0.005448,53.52
Mercedes-Benz,GLC300,2025-12,Mercedes-Benz_GLC,28297,0.005455,53.22
Mercedes-Benz,GLC300,2026-01,Mercedes-Benz_GLC,29356,0.005638,54.66
Mercedes-Benz,GLC300,2026-02,Mercedes-Benz_GLC,27842,0.005749,53.52
Mercedes-Benz,GLC300,2026-03,Mercedes-Benz_GLC,25713,0.004669,50.09
Mercedes-Benz,GLC300,2026-04,Mercedes-Benz_GLC,25298,0.005225,50.7
Mercedes-Benz,GLC300,2026-05,Mercedes-Benz_GLC,24126,0.004453,48.17
Mercedes-Benz,GLC300,2026-06,Mercedes-Benz_GLC,20467,0.0047,44.81
Mercedes-Benz,GLE63 S AMG,2024-07,Mercedes-Benz_GLE,37707,0.007023,62.03
Mercedes-Benz,GLE63 S AMG,2024-08,Mercedes-Benz_GLE,43000,0.008201,66.11
Mercedes-Benz,GLE63 S AMG,2024-09,Mercedes-Benz_GLE,39343,0.007721,63.79
Mercedes-Benz,GLE63 S AMG,2024-10,Mercedes-Benz_GLE,40950,0.007545,64.12
Mercedes-Benz,GLE63 S AMG,2024-11,Mercedes-Benz_GLE,38276,0.007663,63.27
Mercedes-Benz,GLE63 S AMG,2024-12,Mercedes-Benz_GLE,39640,0.007525,63.6
Mercedes-Benz,GLE63 S AMG,2025-01,Mercedes-Benz_GLE,41271,0.007975,64.9
Mercedes-Benz,GLE63 S AMG,2025-02,Mercedes-Benz_GLE,36069,0.007859,62.54
Mercedes-Benz,GLE63 S AMG,2025-03,Mercedes-Benz_GLE,43309,0.007343,64.81
